stratum,round,order_position,selector,layer,gpu_ms
0,20,4,128,1,0.814792
0,20,4,128,2,0.814500
0,20,4,128,3,0.815375
0,20,4,128,4,0.814583
0,20,4,128,5,0.808708
0,20,4,128,6,0.814458
0,20,4,128,7,0.815000
0,20,4,128,8,0.818875
0,20,4,128,9,0.815542
0,20,4,128,10,0.815667
0,20,4,128,11,0.815708
0,20,4,128,12,0.814417
0,20,4,128,13,0.815292
0,20,4,128,14,0.822000
0,20,4,128,15,0.778625
0,20,4,128,16,0.814250
0,20,4,128,17,0.814750
0,20,4,128,18,0.814625
0,20,4,128,19,0.815583
0,20,4,128,20,0.815417
0,20,4,128,21,0.814792
0,20,4,128,22,0.815042
0,20,4,128,23,0.815875
0,20,4,128,24,0.814125
0,20,4,128,25,0.824750
0,20,4,128,26,0.814500
0,20,4,128,27,0.815208
0,20,4,128,28,0.814000
0,20,4,128,29,0.814000
0,20,4,128,30,0.815458
0,20,4,128,31,0.815750
0,20,4,128,32,0.815375
0,20,4,128,33,0.814875
0,20,4,128,34,0.809792
0,20,4,128,35,0.814917
0,20,4,128,36,0.814458
0,20,4,128,37,0.814500
0,20,4,128,38,0.814875
0,20,4,128,39,0.814250
0,20,4,128,40,0.815208
0,20,4,128,41,0.814417
0,20,4,128,42,0.815625
0,21,0,2,0,0.252750
0,21,0,2,1,0.249917
0,21,0,2,2,0.251000
0,21,0,2,3,0.249750
0,21,0,2,4,0.250250
0,21,0,2,5,0.244708
0,21,0,2,6,0.249333
0,21,0,2,7,0.249000
0,21,0,2,8,0.248375
0,21,0,2,9,0.249875
0,21,0,2,10,0.249292
0,21,0,2,11,0.248500
0,21,0,2,12,0.248750
0,21,0,2,13,0.249750
0,21,0,2,14,0.253250
0,21,0,2,15,0.253792
0,21,0,2,16,0.251750
0,21,0,2,17,0.249500
0,21,0,2,18,0.249125
0,21,0,2,19,0.249125
0,21,0,2,20,0.248625
0,21,0,2,21,0.248250
0,21,0,2,22,0.251000
0,21,0,2,23,0.248875
0,21,0,2,24,0.249250
0,21,0,2,25,0.249208
0,21,0,2,26,0.250500
0,21,0,2,27,0.249583
0,21,0,2,28,0.249083
0,21,0,2,29,0.249208
0,21,0,2,30,0.248500
0,21,0,2,31,0.249083
0,21,0,2,32,0.249500
0,21,0,2,33,0.248917
0,21,0,2,34,0.249375
0,21,0,2,35,0.248750
0,21,0,2,36,0.250125
0,21,0,2,37,0.248750
0,21,0,2,38,0.251000
0,21,0,2,39,0.251375
0,21,0,2,40,0.249708
0,21,0,2,41,0.249000
0,21,0,2,42,0.249792
0,21,1,1,0,0.254000
0,21,1,1,1,0.251750
0,21,1,1,2,0.252583
0,21,1,1,3,0.252708
0,21,1,1,4,0.250500
0,21,1,1,5,0.249208
0,21,1,1,6,0.252250
0,21,1,1,7,0.253083
0,21,1,1,8,0.251292
0,21,1,1,9,0.252750
0,21,1,1,10,0.253500
0,21,1,1,11,0.251958
0,21,1,1,12,0.252583
0,21,1,1,13,0.252917
0,21,1,1,14,0.252542
0,21,1,1,15,0.252542
0,21,1,1,16,0.251000
0,21,1,1,17,0.253083
0,21,1,1,18,0.251417
0,21,1,1,19,0.250875
0,21,1,1,20,0.252750
0,21,1,1,21,0.252292
0,21,1,1,22,0.250667
0,21,1,1,23,0.253292
0,21,1,1,24,0.252458
0,21,1,1,25,0.253958
0,21,1,1,26,0.253708
0,21,1,1,27,0.252125
0,21,1,1,28,0.253875
0,21,1,1,29,0.252833
0,21,1,1,30,0.252375
0,21,1,1,31,0.251833
0,21,1,1,32,0.252792
0,21,1,1,33,0.253000
0,21,1,1,34,0.254375
0,21,1,1,35,0.252167
0,21,1,1,36,0.250167
0,21,1,1,37,0.253333
0,21,1,1,38,0.251750
0,21,1,1,39,0.252667
0,21,1,1,40,0.252875
0,21,1,1,41,0.251750
0,21,1,1,42,0.252667
0,21,2,32,0,0.369833
0,21,2,32,1,0.370375
0,21,2,32,2,0.369625
0,21,2,32,3,0.369125
0,21,2,32,4,0.369625
0,21,2,32,5,0.349583
0,21,2,32,6,0.373750
0,21,2,32,7,0.370292
0,21,2,32,8,0.362750
0,21,2,32,9,0.370750
0,21,2,32,10,0.370083
0,21,2,32,11,0.368250
0,21,2,32,12,0.368167
0,21,2,32,13,0.370250
0,21,2,32,14,0.369750
0,21,2,32,15,0.371500
0,21,2,32,16,0.363125
0,21,2,32,17,0.367958
0,21,2,32,18,0.369208
0,21,2,32,19,0.366000
0,21,2,32,20,0.365500
0,21,2,32,21,0.365042
0,21,2,32,22,0.363875
0,21,2,32,23,0.370125
0,21,2,32,24,0.369542
0,21,2,32,25,0.367375
0,21,2,32,26,0.367125
0,21,2,32,27,0.369250
0,21,2,32,28,0.370625
0,21,2,32,29,0.369000
0,21,2,32,30,0.370000
0,21,2,32,31,0.369750
0,21,2,32,32,0.369125
0,21,2,32,33,0.369500
0,21,2,32,34,0.370542
0,21,2,32,35,0.368958
0,21,2,32,36,0.369500
0,21,2,32,37,0.370708
0,21,2,32,38,0.370875
0,21,2,32,39,0.368250
0,21,2,32,40,0.370875
0,21,2,32,41,0.368583
0,21,2,32,42,0.371375
0,21,3,128,0,0.814458
0,21,3,128,1,0.815000
0,21,3,128,2,0.814625
0,21,3,128,3,0.814625
0,21,3,128,4,0.815333
0,21,3,128,5,0.811625
0,21,3,128,6,0.814458
0,21,3,128,7,0.814792
0,21,3,128,8,0.815583
0,21,3,128,9,0.815458
0,21,3,128,10,0.814750
0,21,3,128,11,0.814125
0,21,3,128,12,0.815000
0,21,3,128,13,0.816417
0,21,3,128,14,0.817667
0,21,3,128,15,0.776458
0,21,3,128,16,0.808792
0,21,3,128,17,0.815250
0,21,3,128,18,0.815125
0,21,3,128,19,0.813750
0,21,3,128,20,0.815917
0,21,3,128,21,0.815750
0,21,3,128,22,0.815083
0,21,3,128,23,0.814917
0,21,3,128,24,0.814625
0,21,3,128,25,0.814750
0,21,3,128,26,0.815875
0,21,3,128,27,0.809250
0,21,3,128,28,0.803958
0,21,3,128,29,0.815875
0,21,3,128,30,0.815250
0,21,3,128,31,0.815000
0,21,3,128,32,0.819583
0,21,3,128,33,0.815875
0,21,3,128,34,0.815375
0,21,3,128,35,0.814875
0,21,3,128,36,0.814833
0,21,3,128,37,0.815667
0,21,3,128,38,0.814542
0,21,3,128,39,0.813917
0,21,3,128,40,0.814750
0,21,3,128,41,0.813125
0,21,3,128,42,0.815625
0,21,4,0,0,0.249125
0,21,4,0,1,0.249208
0,21,4,0,2,0.248875
0,21,4,0,3,0.249042
0,21,4,0,4,0.248750
0,21,4,0,5,0.247375
0,21,4,0,6,0.248958
0,21,4,0,7,0.248458
0,21,4,0,8,0.249708
0,21,4,0,9,0.249000
0,21,4,0,10,0.250125
0,21,4,0,11,0.251375
0,21,4,0,12,0.249333
0,21,4,0,13,0.250417
0,21,4,0,14,0.252500
0,21,4,0,15,0.265375
0,21,4,0,16,0.252000
0,21,4,0,17,0.249375
0,21,4,0,18,0.248500
0,21,4,0,19,0.249875
0,21,4,0,20,0.250333
0,21,4,0,21,0.249000
0,21,4,0,22,0.249708
0,21,4,0,23,0.248958
0,21,4,0,24,0.250375
0,21,4,0,25,0.249250
0,21,4,0,26,0.248417
0,21,4,0,27,0.249833
0,21,4,0,28,0.249458
0,21,4,0,29,0.250875
0,21,4,0,30,0.248250
0,21,4,0,31,0.248083
0,21,4,0,32,0.249292
0,21,4,0,33,0.249083
0,21,4,0,34,0.249250
0,21,4,0,35,0.249000
0,21,4,0,36,0.249917
0,21,4,0,37,0.248750
0,21,4,0,38,0.250750
0,21,4,0,39,0.249875
0,21,4,0,40,0.249792
0,21,4,0,41,0.250750
0,21,4,0,42,0.250625
0,22,0,1,0,0.253542
0,22,0,1,1,0.253417
0,22,0,1,2,0.252750
0,22,0,1,3,0.252000
0,22,0,1,4,0.252958
0,22,0,1,5,0.247250
0,22,0,1,6,0.252542
0,22,0,1,7,0.253583
0,22,0,1,8,0.253875
0,22,0,1,9,0.252292
0,22,0,1,10,0.253708
0,22,0,1,11,0.253125
0,22,0,1,12,0.253750
0,22,0,1,13,0.254000
0,22,0,1,14,0.252500
0,22,0,1,15,0.251375
0,22,0,1,16,0.252750
0,22,0,1,17,0.252792
0,22,0,1,18,0.252750
0,22,0,1,19,0.252500
0,22,0,1,20,0.251125
0,22,0,1,21,0.252375
0,22,0,1,22,0.251250
0,22,0,1,23,0.251458
0,22,0,1,24,0.252875
0,22,0,1,25,0.252208
0,22,0,1,26,0.253500
0,22,0,1,27,0.252625
0,22,0,1,28,0.253542
0,22,0,1,29,0.252042
0,22,0,1,30,0.252750
0,22,0,1,31,0.252375
0,22,0,1,32,0.251375
0,22,0,1,33,0.252542
0,22,0,1,34,0.253500
0,22,0,1,35,0.252542
0,22,0,1,36,0.252042
0,22,0,1,37,0.252125
0,22,0,1,38,0.251750
0,22,0,1,39,0.252000
0,22,0,1,40,0.253208
0,22,0,1,41,0.252333
0,22,0,1,42,0.253000
0,22,1,32,0,0.370375
0,22,1,32,1,0.370417
0,22,1,32,2,0.369333
0,22,1,32,3,0.370125
0,22,1,32,4,0.370083
0,22,1,32,5,0.359542
0,22,1,32,6,0.366625
0,22,1,32,7,0.367750
0,22,1,32,8,0.368917
0,22,1,32,9,0.368250
0,22,1,32,10,0.370000
0,22,1,32,11,0.369833
0,22,1,32,12,0.362375
0,22,1,32,13,0.371875
0,22,1,32,14,0.364875
0,22,1,32,15,0.371292
0,22,1,32,16,0.368625
0,22,1,32,17,0.368833
0,22,1,32,18,0.370917
0,22,1,32,19,0.368583
0,22,1,32,20,0.369458
0,22,1,32,21,0.369208
0,22,1,32,22,0.371292
0,22,1,32,23,0.377042
0,22,1,32,24,0.364500
0,22,1,32,25,0.363708
0,22,1,32,26,0.371750
0,22,1,32,27,0.369667
0,22,1,32,28,0.368375
0,22,1,32,29,0.370500
0,22,1,32,30,0.369542
0,22,1,32,31,0.371417
0,22,1,32,32,0.368500
0,22,1,32,33,0.369958
0,22,1,32,34,0.369250
0,22,1,32,35,0.365708
0,22,1,32,36,0.367125
0,22,1,32,37,0.369833
0,22,1,32,38,0.370042
0,22,1,32,39,0.370875
0,22,1,32,40,0.364125
0,22,1,32,41,0.368083
0,22,1,32,42,0.363625
0,22,2,128,0,0.814958
0,22,2,128,1,0.815083
0,22,2,128,2,0.815125
0,22,2,128,3,0.815625
0,22,2,128,4,0.813667
0,22,2,128,5,0.805750
0,22,2,128,6,0.815042
0,22,2,128,7,0.813875
0,22,2,128,8,0.814625
0,22,2,128,9,0.819250
0,22,2,128,10,0.807000
0,22,2,128,11,0.815750
0,22,2,128,12,0.815208
0,22,2,128,13,0.813708
0,22,2,128,14,0.821625
0,22,2,128,15,0.777167
0,22,2,128,16,0.815458
0,22,2,128,17,0.814958
0,22,2,128,18,0.814125
0,22,2,128,19,0.815583
0,22,2,128,20,0.815792
0,22,2,128,21,0.814625
0,22,2,128,22,0.815667
0,22,2,128,23,0.831750
0,22,2,128,24,0.808625
0,22,2,128,25,0.814000
0,22,2,128,26,0.814875
0,22,2,128,27,0.815500
0,22,2,128,28,0.815750
0,22,2,128,29,0.815000
0,22,2,128,30,0.839417
0,22,2,128,31,0.800125
0,22,2,128,32,0.814500
0,22,2,128,33,0.814500
0,22,2,128,34,0.815250
0,22,2,128,35,0.814875
0,22,2,128,36,0.815250
0,22,2,128,37,0.814750
0,22,2,128,38,0.815250
0,22,2,128,39,0.814625
0,22,2,128,40,0.814958
0,22,2,128,41,0.814458
0,22,2,128,42,0.814500
0,22,3,0,0,0.249667
0,22,3,0,1,0.250000
0,22,3,0,2,0.249417
0,22,3,0,3,0.249375
0,22,3,0,4,0.248667
0,22,3,0,5,0.247667
0,22,3,0,6,0.248375
0,22,3,0,7,0.248792
0,22,3,0,8,0.249750
0,22,3,0,9,0.248958
0,22,3,0,10,0.250167
0,22,3,0,11,0.250500
0,22,3,0,12,0.254917
0,22,3,0,13,0.253042
0,22,3,0,14,0.249542
0,22,3,0,15,0.250375
0,22,3,0,16,0.249792
0,22,3,0,17,0.251708
0,22,3,0,18,0.248667
0,22,3,0,19,0.249375
0,22,3,0,20,0.250125
0,22,3,0,21,0.249167
0,22,3,0,22,0.251375
0,22,3,0,23,0.249208
0,22,3,0,24,0.250083
0,22,3,0,25,0.249125
0,22,3,0,26,0.249500
0,22,3,0,27,0.248708
0,22,3,0,28,0.248000
0,22,3,0,29,0.246750
0,22,3,0,30,0.250000
0,22,3,0,31,0.249583
0,22,3,0,32,0.248917
0,22,3,0,33,0.248917
0,22,3,0,34,0.249875
0,22,3,0,35,0.248500
0,22,3,0,36,0.249750
0,22,3,0,37,0.248375
0,22,3,0,38,0.250042
0,22,3,0,39,0.249042
0,22,3,0,40,0.249750
0,22,3,0,41,0.248875
0,22,3,0,42,0.248875
0,22,4,2,0,0.249958
0,22,4,2,1,0.250000
0,22,4,2,2,0.248875
0,22,4,2,3,0.250625
0,22,4,2,4,0.249458
0,22,4,2,5,0.249375
0,22,4,2,6,0.249125
0,22,4,2,7,0.248750
0,22,4,2,8,0.249083
0,22,4,2,9,0.249667
0,22,4,2,10,0.249375
0,22,4,2,11,0.250625
0,22,4,2,12,0.249208
0,22,4,2,13,0.249500
0,22,4,2,14,0.248625
0,22,4,2,15,0.249917
0,22,4,2,16,0.248750
0,22,4,2,17,0.249792
0,22,4,2,18,0.249583
0,22,4,2,19,0.250167
0,22,4,2,20,0.248750
0,22,4,2,21,0.250875
0,22,4,2,22,0.250125
0,22,4,2,23,0.250292
0,22,4,2,24,0.249875
0,22,4,2,25,0.247000
0,22,4,2,26,0.249375
0,22,4,2,27,0.249375
0,22,4,2,28,0.249750
0,22,4,2,29,0.249875
0,22,4,2,30,0.249208
0,22,4,2,31,0.249500
0,22,4,2,32,0.249917
0,22,4,2,33,0.248958
0,22,4,2,34,0.250208
0,22,4,2,35,0.250333
0,22,4,2,36,0.250750
0,22,4,2,37,0.249083
0,22,4,2,38,0.249917
0,22,4,2,39,0.249875
0,22,4,2,40,0.249583
0,22,4,2,41,0.249042
0,22,4,2,42,0.249750
0,23,0,32,0,0.370250
0,23,0,32,1,0.370375
0,23,0,32,2,0.366500
0,23,0,32,3,0.372500
0,23,0,32,4,0.369833
0,23,0,32,5,0.368333
0,23,0,32,6,0.369792
0,23,0,32,7,0.369500
0,23,0,32,8,0.365000
0,23,0,32,9,0.369250
0,23,0,32,10,0.370250
0,23,0,32,11,0.369750
0,23,0,32,12,0.369375
0,23,0,32,13,0.368750
0,23,0,32,14,0.369375
0,23,0,32,15,0.370208
0,23,0,32,16,0.369500
0,23,0,32,17,0.369000
0,23,0,32,18,0.369250
0,23,0,32,19,0.367542
0,23,0,32,20,0.369542
0,23,0,32,21,0.370750
0,23,0,32,22,0.371875
0,23,0,32,23,0.368208
0,23,0,32,24,0.370208
0,23,0,32,25,0.370333
0,23,0,32,26,0.363375
0,23,0,32,27,0.369083
0,23,0,32,28,0.370625
0,23,0,32,29,0.370500
0,23,0,32,30,0.369458
0,23,0,32,31,0.370625
0,23,0,32,32,0.368583
0,23,0,32,33,0.369375
0,23,0,32,34,0.369250
0,23,0,32,35,0.369000
0,23,0,32,36,0.369167
0,23,0,32,37,0.370292
0,23,0,32,38,0.370208
0,23,0,32,39,0.367875
0,23,0,32,40,0.369625
0,23,0,32,41,0.370083
0,23,0,32,42,0.370500
0,23,1,128,0,0.812833
0,23,1,128,1,0.814750
0,23,1,128,2,0.814583
0,23,1,128,3,0.813875
0,23,1,128,4,0.815000
0,23,1,128,5,0.811542
0,23,1,128,6,0.814125
0,23,1,128,7,0.815167
0,23,1,128,8,0.814333
0,23,1,128,9,0.815250
0,23,1,128,10,0.814625
0,23,1,128,11,0.815792
0,23,1,128,12,0.818750
0,23,1,128,13,0.820750
0,23,1,128,14,0.814375
0,23,1,128,15,0.814292
0,23,1,128,16,0.813875
0,23,1,128,17,0.815000
0,23,1,128,18,0.814875
0,23,1,128,19,0.815375
0,23,1,128,20,0.815000
0,23,1,128,21,0.811792
0,23,1,128,22,0.809125
0,23,1,128,23,0.814667
0,23,1,128,24,0.815250
0,23,1,128,25,0.815250
0,23,1,128,26,0.816208
0,23,1,128,27,0.815417
0,23,1,128,28,0.815208
0,23,1,128,29,0.815250
0,23,1,128,30,0.815458
0,23,1,128,31,0.818000
0,23,1,128,32,0.815083
0,23,1,128,33,0.814333
0,23,1,128,34,0.816042
0,23,1,128,35,0.815542
0,23,1,128,36,0.815167
0,23,1,128,37,0.814500
0,23,1,128,38,0.814750
0,23,1,128,39,0.814625
0,23,1,128,40,0.816250
0,23,1,128,41,0.815875
0,23,1,128,42,0.814625
0,23,2,0,0,0.249125
0,23,2,0,1,0.248708
0,23,2,0,2,0.250250
0,23,2,0,3,0.250208
0,23,2,0,4,0.248292
0,23,2,0,5,0.246417
0,23,2,0,6,0.248875
0,23,2,0,7,0.249375
0,23,2,0,8,0.249375
0,23,2,0,9,0.250625
0,23,2,0,10,0.252542
0,23,2,0,11,0.250375
0,23,2,0,12,0.252333
0,23,2,0,13,0.250250
0,23,2,0,14,0.250208
0,23,2,0,15,0.248125
0,23,2,0,16,0.248625
0,23,2,0,17,0.249750
0,23,2,0,18,0.249458
0,23,2,0,19,0.250875
0,23,2,0,20,0.250167
0,23,2,0,21,0.249333
0,23,2,0,22,0.249667
0,23,2,0,23,0.248417
0,23,2,0,24,0.249750
0,23,2,0,25,0.249208
0,23,2,0,26,0.249583
0,23,2,0,27,0.251458
0,23,2,0,28,0.249625
0,23,2,0,29,0.249250
0,23,2,0,30,0.249417
0,23,2,0,31,0.249500
0,23,2,0,32,0.248875
0,23,2,0,33,0.250250
0,23,2,0,34,0.249083
0,23,2,0,35,0.247875
0,23,2,0,36,0.248292
0,23,2,0,37,0.248250
0,23,2,0,38,0.250375
0,23,2,0,39,0.249958
0,23,2,0,40,0.250625
0,23,2,0,41,0.249417
0,23,2,0,42,0.250250
0,23,3,2,0,0.249583
0,23,3,2,1,0.248625
0,23,3,2,2,0.249708
0,23,3,2,3,0.249583
0,23,3,2,4,0.250750
0,23,3,2,5,0.245292
0,23,3,2,6,0.249250
0,23,3,2,7,0.248958
0,23,3,2,8,0.249500
0,23,3,2,9,0.248250
0,23,3,2,10,0.249708
0,23,3,2,11,0.250458
0,23,3,2,12,0.249958
0,23,3,2,13,0.248125
0,23,3,2,14,0.247750
0,23,3,2,15,0.248875
0,23,3,2,16,0.249708
0,23,3,2,17,0.249000
0,23,3,2,18,0.249625
0,23,3,2,19,0.248333
0,23,3,2,20,0.248958
0,23,3,2,21,0.248875
0,23,3,2,22,0.249875
0,23,3,2,23,0.249000
0,23,3,2,24,0.248500
0,23,3,2,25,0.249375
0,23,3,2,26,0.249875
0,23,3,2,27,0.249500
0,23,3,2,28,0.249125
0,23,3,2,29,0.249250
0,23,3,2,30,0.249625
0,23,3,2,31,0.249250
0,23,3,2,32,0.250000
0,23,3,2,33,0.249250
0,23,3,2,34,0.248833
0,23,3,2,35,0.247625
0,23,3,2,36,0.249875
0,23,3,2,37,0.249375
0,23,3,2,38,0.249500
0,23,3,2,39,0.249792
0,23,3,2,40,0.249292
0,23,3,2,41,0.248625
0,23,3,2,42,0.249042
0,23,4,1,0,0.251458
0,23,4,1,1,0.252333
0,23,4,1,2,0.250000
0,23,4,1,3,0.255125
0,23,4,1,4,0.255000
0,23,4,1,5,0.254167
0,23,4,1,6,0.253208
0,23,4,1,7,0.254417
0,23,4,1,8,0.253000
0,23,4,1,9,0.253125
0,23,4,1,10,0.251875
0,23,4,1,11,0.253000
0,23,4,1,12,0.253583
0,23,4,1,13,0.252667
0,23,4,1,14,0.253625
0,23,4,1,15,0.254500
0,23,4,1,16,0.251875
0,23,4,1,17,0.253000
0,23,4,1,18,0.252125
0,23,4,1,19,0.250750
0,23,4,1,20,0.252417
0,23,4,1,21,0.250250
0,23,4,1,22,0.252750
0,23,4,1,23,0.250750
0,23,4,1,24,0.252875
0,23,4,1,25,0.251500
0,23,4,1,26,0.253375
0,23,4,1,27,0.250542
0,23,4,1,28,0.252750
0,23,4,1,29,0.252083
0,23,4,1,30,0.248167
0,23,4,1,31,0.253833
0,23,4,1,32,0.252042
0,23,4,1,33,0.252750
0,23,4,1,34,0.254667
0,23,4,1,35,0.252542
0,23,4,1,36,0.253917
0,23,4,1,37,0.251667
0,23,4,1,38,0.252250
0,23,4,1,39,0.251625
0,23,4,1,40,0.253250
0,23,4,1,41,0.252792
0,23,4,1,42,0.253750
0,24,0,128,0,0.814500
0,24,0,128,1,0.814500
0,24,0,128,2,0.815000
0,24,0,128,3,0.815167
0,24,0,128,4,0.814667
0,24,0,128,5,0.806792
0,24,0,128,6,0.815250
0,24,0,128,7,0.814958
0,24,0,128,8,0.815708
0,24,0,128,9,0.815500
0,24,0,128,10,0.814875
0,24,0,128,11,0.816125
0,24,0,128,12,0.815125
0,24,0,128,13,0.814875
0,24,0,128,14,0.815375
0,24,0,128,15,0.815750
0,24,0,128,16,0.814875
0,24,0,128,17,0.817458
0,24,0,128,18,0.775875
0,24,0,128,19,0.815250
0,24,0,128,20,0.814792
0,24,0,128,21,0.814625
0,24,0,128,22,0.815500
0,24,0,128,23,0.814625
0,24,0,128,24,0.814000
0,24,0,128,25,0.814000
0,24,0,128,26,0.814875
0,24,0,128,27,0.815583
0,24,0,128,28,0.816875
0,24,0,128,29,0.813750
0,24,0,128,30,0.816375
0,24,0,128,31,0.815000
0,24,0,128,32,0.815625
0,24,0,128,33,0.815000
0,24,0,128,34,0.815750
0,24,0,128,35,0.814875
0,24,0,128,36,0.814708
0,24,0,128,37,0.814542
0,24,0,128,38,0.815125
0,24,0,128,39,0.815083
0,24,0,128,40,0.817042
0,24,0,128,41,0.815875
0,24,0,128,42,0.813833
0,24,1,0,0,0.249042
0,24,1,0,1,0.248458
0,24,1,0,2,0.248333
0,24,1,0,3,0.249500
0,24,1,0,4,0.249542
0,24,1,0,5,0.245958
0,24,1,0,6,0.248875
0,24,1,0,7,0.249375
0,24,1,0,8,0.249292
0,24,1,0,9,0.248000
0,24,1,0,10,0.249583
0,24,1,0,11,0.250000
0,24,1,0,12,0.249542
0,24,1,0,13,0.250625
0,24,1,0,14,0.249000
0,24,1,0,15,0.249125
0,24,1,0,16,0.249125
0,24,1,0,17,0.249500
0,24,1,0,18,0.249750
0,24,1,0,19,0.249125
0,24,1,0,20,0.249292
0,24,1,0,21,0.252792
0,24,1,0,22,0.254500
0,24,1,0,23,0.252625
0,24,1,0,24,0.250250
0,24,1,0,25,0.248458
0,24,1,0,26,0.249500
0,24,1,0,27,0.249625
0,24,1,0,28,0.251292
0,24,1,0,29,0.250375
0,24,1,0,30,0.249000
0,24,1,0,31,0.249458
0,24,1,0,32,0.249167
0,24,1,0,33,0.249125
0,24,1,0,34,0.249958
0,24,1,0,35,0.248917
0,24,1,0,36,0.248833
0,24,1,0,37,0.249375
0,24,1,0,38,0.249500
0,24,1,0,39,0.249833
0,24,1,0,40,0.249708
0,24,1,0,41,0.249750
0,24,1,0,42,0.250708
0,24,2,2,0,0.250167
0,24,2,2,1,0.249292
0,24,2,2,2,0.250417
0,24,2,2,3,0.248375
0,24,2,2,4,0.249125
0,24,2,2,5,0.247750
0,24,2,2,6,0.248375
0,24,2,2,7,0.248042
0,24,2,2,8,0.248542
0,24,2,2,9,0.249875
0,24,2,2,10,0.248875
0,24,2,2,11,0.249750
0,24,2,2,12,0.249958
0,24,2,2,13,0.248042
0,24,2,2,14,0.248250
0,24,2,2,15,0.249458
0,24,2,2,16,0.248375
0,24,2,2,17,0.249000
0,24,2,2,18,0.249125
0,24,2,2,19,0.248750
0,24,2,2,20,0.249667
0,24,2,2,21,0.249125
0,24,2,2,22,0.248667
0,24,2,2,23,0.249250
0,24,2,2,24,0.249292
0,24,2,2,25,0.249292
0,24,2,2,26,0.248875
0,24,2,2,27,0.248625
0,24,2,2,28,0.249250
0,24,2,2,29,0.250667
0,24,2,2,30,0.248542
0,24,2,2,31,0.249000
0,24,2,2,32,0.248250
0,24,2,2,33,0.249875
0,24,2,2,34,0.249625
0,24,2,2,35,0.249167
0,24,2,2,36,0.249458
0,24,2,2,37,0.249792
0,24,2,2,38,0.250083
0,24,2,2,39,0.248625
0,24,2,2,40,0.250750
0,24,2,2,41,0.249250
0,24,2,2,42,0.250292
0,24,3,1,0,0.253875
0,24,3,1,1,0.252750
0,24,3,1,2,0.254500
0,24,3,1,3,0.253750
0,24,3,1,4,0.253375
0,24,3,1,5,0.246958
0,24,3,1,6,0.252375
0,24,3,1,7,0.254375
0,24,3,1,8,0.253250
0,24,3,1,9,0.253708
0,24,3,1,10,0.253250
0,24,3,1,11,0.253667
0,24,3,1,12,0.252500
0,24,3,1,13,0.252875
0,24,3,1,14,0.255583
0,24,3,1,15,0.255167
0,24,3,1,16,0.255542
0,24,3,1,17,0.255625
0,24,3,1,18,0.253583
0,24,3,1,19,0.251667
0,24,3,1,20,0.253250
0,24,3,1,21,0.252542
0,24,3,1,22,0.252625
0,24,3,1,23,0.252792
0,24,3,1,24,0.251375
0,24,3,1,25,0.252708
0,24,3,1,26,0.253375
0,24,3,1,27,0.253125
0,24,3,1,28,0.253375
0,24,3,1,29,0.252000
0,24,3,1,30,0.252750
0,24,3,1,31,0.254667
0,24,3,1,32,0.252500
0,24,3,1,33,0.253250
0,24,3,1,34,0.253542
0,24,3,1,35,0.253625
0,24,3,1,36,0.252500
0,24,3,1,37,0.252292
0,24,3,1,38,0.254250
0,24,3,1,39,0.252833
0,24,3,1,40,0.253958
0,24,3,1,41,0.251917
0,24,3,1,42,0.253458
0,24,4,32,0,0.369667
0,24,4,32,1,0.371625
0,24,4,32,2,0.368875
0,24,4,32,3,0.369250
0,24,4,32,4,0.372750
0,24,4,32,5,0.366250
0,24,4,32,6,0.363958
0,24,4,32,7,0.369667
0,24,4,32,8,0.367625
0,24,4,32,9,0.365417
0,24,4,32,10,0.368042
0,24,4,32,11,0.369500
0,24,4,32,12,0.369042
0,24,4,32,13,0.367250
0,24,4,32,14,0.363875
0,24,4,32,15,0.370875
0,24,4,32,16,0.369792
0,24,4,32,17,0.368333
0,24,4,32,18,0.367958
0,24,4,32,19,0.368667
0,24,4,32,20,0.367750
0,24,4,32,21,0.369750
0,24,4,32,22,0.370500
0,24,4,32,23,0.369625
0,24,4,32,24,0.367125
0,24,4,32,25,0.371125
0,24,4,32,26,0.369667
0,24,4,32,27,0.369000
0,24,4,32,28,0.370333
0,24,4,32,29,0.364000
0,24,4,32,30,0.370000
0,24,4,32,31,0.368833
0,24,4,32,32,0.370750
0,24,4,32,33,0.369167
0,24,4,32,34,0.370417
0,24,4,32,35,0.370542
0,24,4,32,36,0.369417
0,24,4,32,37,0.371542
0,24,4,32,38,0.369417
0,24,4,32,39,0.370875
0,24,4,32,40,0.370625
0,24,4,32,41,0.368125
0,24,4,32,42,0.368750
0,25,0,0,0,0.248917
0,25,0,0,1,0.250750
0,25,0,0,2,0.249625
0,25,0,0,3,0.250500
0,25,0,0,4,0.249875
0,25,0,0,5,0.249792
0,25,0,0,6,0.249833
0,25,0,0,7,0.248750
0,25,0,0,8,0.252458
0,25,0,0,9,0.249667
0,25,0,0,10,0.249458
0,25,0,0,11,0.250833
0,25,0,0,12,0.249958
0,25,0,0,13,0.248083
0,25,0,0,14,0.249750
0,25,0,0,15,0.249375
0,25,0,0,16,0.248750
0,25,0,0,17,0.249125
0,25,0,0,18,0.247042
0,25,0,0,19,0.250250
0,25,0,0,20,0.249292
0,25,0,0,21,0.249083
0,25,0,0,22,0.249375
0,25,0,0,23,0.248875
0,25,0,0,24,0.249542
0,25,0,0,25,0.248750
0,25,0,0,26,0.249250
0,25,0,0,27,0.249375
0,25,0,0,28,0.248625
