stratum,round,selector,layer,gpu_ms
0,21,4,41,0.138375
0,21,4,42,0.137417
0,21,3,0,0.138292
0,21,3,1,0.138000
0,21,3,2,0.137875
0,21,3,3,0.138292
0,21,3,4,0.138000
0,21,3,5,0.137833
0,21,3,6,0.137250
0,21,3,7,0.137958
0,21,3,8,0.138250
0,21,3,9,0.137750
0,21,3,10,0.137500
0,21,3,11,0.138000
0,21,3,12,0.137750
0,21,3,13,0.138292
0,21,3,14,0.138083
0,21,3,15,0.137750
0,21,3,16,0.137917
0,21,3,17,0.137667
0,21,3,18,0.138000
0,21,3,19,0.137958
0,21,3,20,0.137750
0,21,3,21,0.137833
0,21,3,22,0.139458
0,21,3,23,0.137958
0,21,3,24,0.138042
0,21,3,25,0.137833
0,21,3,26,0.137375
0,21,3,27,0.137958
0,21,3,28,0.138167
0,21,3,29,0.137667
0,21,3,30,0.137625
0,21,3,31,0.137250
0,21,3,32,0.137875
0,21,3,33,0.137917
0,21,3,34,0.138000
0,21,3,35,0.138167
0,21,3,36,0.137708
0,21,3,37,0.138000
0,21,3,38,0.138250
0,21,3,39,0.137667
0,21,3,40,0.137958
0,21,3,41,0.138500
0,21,3,42,0.137875
0,22,3,0,0.138292
0,22,3,1,0.137875
0,22,3,2,0.139375
0,22,3,3,0.138625
0,22,3,4,0.137625
0,22,3,5,0.140042
0,22,3,6,0.138708
0,22,3,7,0.138208
0,22,3,8,0.138125
0,22,3,9,0.138167
0,22,3,10,0.138000
0,22,3,11,0.140375
0,22,3,12,0.175000
0,22,3,13,0.158708
0,22,3,14,0.141917
0,22,3,15,0.138042
0,22,3,16,0.138583
0,22,3,17,0.140417
0,22,3,18,0.185250
0,22,3,19,0.143500
0,22,3,20,0.138375
0,22,3,21,0.138500
0,22,3,22,0.138750
0,22,3,23,0.137625
0,22,3,24,0.137875
0,22,3,25,0.138375
0,22,3,26,0.137542
0,22,3,27,0.138167
0,22,3,28,0.138500
0,22,3,29,0.137750
0,22,3,30,0.137833
0,22,3,31,0.138042
0,22,3,32,0.137500
0,22,3,33,0.137875
0,22,3,34,0.138042
0,22,3,35,0.138333
0,22,3,36,0.137958
0,22,3,37,0.137917
0,22,3,38,0.138000
0,22,3,39,0.138000
0,22,3,40,0.138083
0,22,3,41,0.138208
0,22,3,42,0.137500
0,22,2,0,0.246875
0,22,2,1,0.247458
0,22,2,2,0.247500
0,22,2,3,0.247750
0,22,2,4,0.248125
0,22,2,5,0.247333
0,22,2,6,0.248458
0,22,2,7,0.248375
0,22,2,8,0.248917
0,22,2,9,0.246708
0,22,2,10,0.245875
0,22,2,11,0.248958
0,22,2,12,0.249000
0,22,2,13,0.248000
0,22,2,14,0.248500
0,22,2,15,0.248250
0,22,2,16,0.248500
0,22,2,17,0.249500
0,22,2,18,0.247250
0,22,2,19,0.249042
0,22,2,20,0.247625
0,22,2,21,0.248458
0,22,2,22,0.247708
0,22,2,23,0.248250
0,22,2,24,0.248542
0,22,2,25,0.247333
0,22,2,26,0.246625
0,22,2,27,0.248292
0,22,2,28,0.247750
0,22,2,29,0.245792
0,22,2,30,0.247375
0,22,2,31,0.246167
0,22,2,32,0.246583
0,22,2,33,0.247583
0,22,2,34,0.248333
0,22,2,35,0.248750
0,22,2,36,0.248000
0,22,2,37,0.248083
0,22,2,38,0.247542
0,22,2,39,0.247625
0,22,2,40,0.248875
0,22,2,41,0.248000
0,22,2,42,0.248625
0,22,0,0,0.246958
0,22,0,1,0.246708
0,22,0,2,0.247042
0,22,0,3,0.247625
0,22,0,4,0.247417
0,22,0,5,0.247375
0,22,0,6,0.248875
0,22,0,7,0.248083
0,22,0,8,0.247708
0,22,0,9,0.249458
0,22,0,10,0.248417
0,22,0,11,0.247875
0,22,0,12,0.246500
0,22,0,13,0.246792
0,22,0,14,0.247667
0,22,0,15,0.248125
0,22,0,16,0.247875
0,22,0,17,0.249750
0,22,0,18,0.247042
0,22,0,19,0.248417
0,22,0,20,0.248167
0,22,0,21,0.246250
0,22,0,22,0.248125
0,22,0,23,0.248250
0,22,0,24,0.247500
0,22,0,25,0.248250
0,22,0,26,0.248625
0,22,0,27,0.248125
0,22,0,28,0.247125
0,22,0,29,0.246417
0,22,0,30,0.248750
0,22,0,31,0.246500
0,22,0,32,0.247625
0,22,0,33,0.248125
0,22,0,34,0.248542
0,22,0,35,0.249250
0,22,0,36,0.246500
0,22,0,37,0.248250
0,22,0,38,0.247167
0,22,0,39,0.246750
0,22,0,40,0.247917
0,22,0,41,0.248000
0,22,0,42,0.249167
0,22,4,0,0.138833
0,22,4,1,0.137875
0,22,4,2,0.137500
0,22,4,3,0.138208
0,22,4,4,0.137958
0,22,4,5,0.137375
0,22,4,6,0.137542
0,22,4,7,0.137750
0,22,4,8,0.138250
0,22,4,9,0.138083
0,22,4,10,0.137958
0,22,4,11,0.137250
0,22,4,12,0.137750
0,22,4,13,0.137208
0,22,4,14,0.137750
0,22,4,15,0.137833
0,22,4,16,0.138125
0,22,4,17,0.138000
0,22,4,18,0.138125
0,22,4,19,0.138333
0,22,4,20,0.137875
0,22,4,21,0.138000
0,22,4,22,0.138167
0,22,4,23,0.137958
0,22,4,24,0.137750
0,22,4,25,0.137750
0,22,4,26,0.137792
0,22,4,27,0.138292
0,22,4,28,0.138000
0,22,4,29,0.137625
0,22,4,30,0.137875
0,22,4,31,0.138167
0,22,4,32,0.138083
0,22,4,33,0.138000
0,22,4,34,0.138125
0,22,4,35,0.138750
0,22,4,36,0.137625
0,22,4,37,0.137875
0,22,4,38,0.138208
0,22,4,39,0.137500
0,22,4,40,0.138125
0,22,4,41,0.138250
0,22,4,42,0.137833
0,23,4,0,0.138750
0,23,4,1,0.138000
0,23,4,2,0.137792
0,23,4,3,0.137917
0,23,4,4,0.137792
0,23,4,5,0.137375
0,23,4,6,0.137542
0,23,4,7,0.138000
0,23,4,8,0.137750
0,23,4,9,0.138167
0,23,4,10,0.137375
0,23,4,11,0.137583
0,23,4,12,0.137875
0,23,4,13,0.137833
0,23,4,14,0.138208
0,23,4,15,0.137375
0,23,4,16,0.137875
0,23,4,17,0.137417
0,23,4,18,0.137625
0,23,4,19,0.137667
0,23,4,20,0.137875
0,23,4,21,0.138500
0,23,4,22,0.138333
0,23,4,23,0.138000
0,23,4,24,0.137542
0,23,4,25,0.138125
0,23,4,26,0.137500
0,23,4,27,0.138625
0,23,4,28,0.138250
0,23,4,29,0.138250
0,23,4,30,0.137917
0,23,4,31,0.138125
0,23,4,32,0.138083
0,23,4,33,0.137875
0,23,4,34,0.137708
0,23,4,35,0.138708
0,23,4,36,0.138042
0,23,4,37,0.138500
0,23,4,38,0.138500
0,23,4,39,0.137583
0,23,4,40,0.137875
0,23,4,41,0.138208
0,23,4,42,0.137625
0,23,3,0,0.138042
0,23,3,1,0.137875
0,23,3,2,0.138083
0,23,3,3,0.137875
0,23,3,4,0.137667
0,23,3,5,0.137792
0,23,3,6,0.137833
0,23,3,7,0.137667
0,23,3,8,0.137750
0,23,3,9,0.137875
0,23,3,10,0.137500
0,23,3,11,0.137375
0,23,3,12,0.137833
0,23,3,13,0.137625
0,23,3,14,0.138500
0,23,3,15,0.138042
0,23,3,16,0.137875
0,23,3,17,0.137667
0,23,3,18,0.138000
0,23,3,19,0.138167
0,23,3,20,0.138042
0,23,3,21,0.138375
0,23,3,22,0.138500
0,23,3,23,0.138000
0,23,3,24,0.137500
0,23,3,25,0.138292
0,23,3,26,0.137625
0,23,3,27,0.138208
0,23,3,28,0.137958
0,23,3,29,0.137667
0,23,3,30,0.137583
0,23,3,31,0.138375
0,23,3,32,0.137583
0,23,3,33,0.137833
0,23,3,34,0.137875
0,23,3,35,0.138625
0,23,3,36,0.137917
0,23,3,37,0.137625
0,23,3,38,0.138625
0,23,3,39,0.137875
0,23,3,40,0.138167
0,23,3,41,0.137750
0,23,3,42,0.137667
0,23,2,0,0.248375
0,23,2,1,0.248875
0,23,2,2,0.248042
0,23,2,3,0.247750
0,23,2,4,0.247458
0,23,2,5,0.248292
0,23,2,6,0.248917
0,23,2,7,0.248417
0,23,2,8,0.247583
0,23,2,9,0.247875
0,23,2,10,0.248208
0,23,2,11,0.248458
0,23,2,12,0.249125
0,23,2,13,0.247542
0,23,2,14,0.247000
0,23,2,15,0.248583
0,23,2,16,0.246917
0,23,2,17,0.248875
0,23,2,18,0.247625
0,23,2,19,0.249042
0,23,2,20,0.249000
0,23,2,21,0.248167
0,23,2,22,0.248292
0,23,2,23,0.247792
0,23,2,24,0.247375
0,23,2,25,0.247208
0,23,2,26,0.247458
0,23,2,27,0.248667
0,23,2,28,0.247875
0,23,2,29,0.248542
0,23,2,30,0.246625
0,23,2,31,0.250750
0,23,2,32,0.250708
0,23,2,33,0.249500
0,23,2,34,0.247792
0,23,2,35,0.250500
0,23,2,36,0.250083
0,23,2,37,0.247500
0,23,2,38,0.249125
0,23,2,39,0.247458
0,23,2,40,0.247917
0,23,2,41,0.245875
0,23,2,42,0.247292
0,23,0,0,0.248375
0,23,0,1,0.247375
0,23,0,2,0.248042
0,23,0,3,0.247333
0,23,0,4,0.248250
0,23,0,5,0.248000
0,23,0,6,0.248250
0,23,0,7,0.248125
0,23,0,8,0.248250
0,23,0,9,0.247208
0,23,0,10,0.246667
0,23,0,11,0.247375
0,23,0,12,0.247958
0,23,0,13,0.247875
0,23,0,14,0.249500
0,23,0,15,0.247458
0,23,0,16,0.247333
0,23,0,17,0.249125
0,23,0,18,0.247667
0,23,0,19,0.249000
0,23,0,20,0.246958
0,23,0,21,0.246917
0,23,0,22,0.249125
0,23,0,23,0.247500
0,23,0,24,0.247375
0,23,0,25,0.247333
0,23,0,26,0.249000
0,23,0,27,0.248208
0,23,0,28,0.249250
0,23,0,29,0.247958
0,23,0,30,0.248500
0,23,0,31,0.245792
0,23,0,32,0.246292
0,23,0,33,0.247250
0,23,0,34,0.249333
0,23,0,35,0.247875
0,23,0,36,0.247458
0,23,0,37,0.248250
0,23,0,38,0.248333
0,23,0,39,0.247458
0,23,0,40,0.248917
0,23,0,41,0.248000
0,23,0,42,0.247875
0,24,0,0,0.247375
0,24,0,1,0.247958
0,24,0,2,0.247542
0,24,0,3,0.246458
0,24,0,4,0.248583
0,24,0,5,0.248417
0,24,0,6,0.248375
0,24,0,7,0.246667
0,24,0,8,0.246875
0,24,0,9,0.248667
0,24,0,10,0.248000
0,24,0,11,0.248667
0,24,0,12,0.246375
0,24,0,13,0.247625
0,24,0,14,0.247292
0,24,0,15,0.248333
0,24,0,16,0.248625
0,24,0,17,0.247333
0,24,0,18,0.248375
0,24,0,19,0.248542
0,24,0,20,0.248125
0,24,0,21,0.247375
0,24,0,22,0.248875
0,24,0,23,0.247750
0,24,0,24,0.247625
0,24,0,25,0.248333
0,24,0,26,0.248000
0,24,0,27,0.249375
0,24,0,28,0.248125
0,24,0,29,0.247792
0,24,0,30,0.246750
0,24,0,31,0.247458
0,24,0,32,0.246875
0,24,0,33,0.247667
0,24,0,34,0.248083
0,24,0,35,0.247500
0,24,0,36,0.247250
0,24,0,37,0.247208
0,24,0,38,0.247958
0,24,0,39,0.247958
0,24,0,40,0.248458
0,24,0,41,0.248167
0,24,0,42,0.247708
0,24,2,0,0.246750
0,24,2,1,0.247750
0,24,2,2,0.247000
0,24,2,3,0.247708
0,24,2,4,0.247875
0,24,2,5,0.248125
0,24,2,6,0.249500
0,24,2,7,0.247875
0,24,2,8,0.248792
0,24,2,9,0.247750
0,24,2,10,0.247500
0,24,2,11,0.247875
0,24,2,12,0.248625
0,24,2,13,0.248458
0,24,2,14,0.247875
0,24,2,15,0.248083
0,24,2,16,0.247875
0,24,2,17,0.248542
0,24,2,18,0.247750
0,24,2,19,0.245250
0,24,2,20,0.248708
0,24,2,21,0.247500
0,24,2,22,0.248250
0,24,2,23,0.247208
0,24,2,24,0.248583
0,24,2,25,0.247458
0,24,2,26,0.247375
0,24,2,27,0.255500
0,24,2,28,0.248000
0,24,2,29,0.248625
0,24,2,30,0.247333
0,24,2,31,0.246750
0,24,2,32,0.246667
0,24,2,33,0.247417
0,24,2,34,0.247875
0,24,2,35,0.247625
0,24,2,36,0.248000
0,24,2,37,0.248500
0,24,2,38,0.247875
0,24,2,39,0.248125
0,24,2,40,0.247625
0,24,2,41,0.248542
0,24,2,42,0.249375
0,24,3,0,0.139125
0,24,3,1,0.137917
0,24,3,2,0.137625
0,24,3,3,0.138000
0,24,3,4,0.138125
0,24,3,5,0.137542
0,24,3,6,0.137500
0,24,3,7,0.138125
0,24,3,8,0.137375
0,24,3,9,0.137833
0,24,3,10,0.137542
0,24,3,11,0.137833
0,24,3,12,0.137625
0,24,3,13,0.137583
0,24,3,14,0.137500
0,24,3,15,0.137833
0,24,3,16,0.137750
0,24,3,17,0.137333
0,24,3,18,0.137750
0,24,3,19,0.137875
0,24,3,20,0.137750
0,24,3,21,0.138000
0,24,3,22,0.138333
0,24,3,23,0.137875
0,24,3,24,0.137958
0,24,3,25,0.137875
0,24,3,26,0.137917
0,24,3,27,0.138125
0,24,3,28,0.138125
0,24,3,29,0.137625
0,24,3,30,0.138042
0,24,3,31,0.137917
0,24,3,32,0.138125
0,24,3,33,0.138167
0,24,3,34,0.138375
0,24,3,35,0.138667
0,24,3,36,0.137750
0,24,3,37,0.138125
0,24,3,38,0.138417
0,24,3,39,0.137875
0,24,3,40,0.138000
0,24,3,41,0.138333
0,24,3,42,0.137750
0,24,4,0,0.138125
0,24,4,1,0.137833
0,24,4,2,0.138125
0,24,4,3,0.138542
0,24,4,4,0.137292
0,24,4,5,0.137583
0,24,4,6,0.137875
0,24,4,7,0.137708
0,24,4,8,0.138000
0,24,4,9,0.137750
0,24,4,10,0.137875
0,24,4,11,0.137583
0,24,4,12,0.137750
0,24,4,13,0.138042
0,24,4,14,0.138083
0,24,4,15,0.138125
0,24,4,16,0.138125
0,24,4,17,0.140292
0,24,4,18,0.140917
0,24,4,19,0.141083
0,24,4,20,0.142000
0,24,4,21,0.142000
0,24,4,22,0.142292
0,24,4,23,0.141250
0,24,4,24,0.141125
0,24,4,25,0.141167
0,24,4,26,0.140833
0,24,4,27,0.142375
0,24,4,28,0.142333
0,24,4,29,0.141458
0,24,4,30,0.142000
0,24,4,31,0.141250
0,24,4,32,0.141750
0,24,4,33,0.141625
0,24,4,34,0.142125
0,24,4,35,0.142708
0,24,4,36,0.142042
0,24,4,37,0.141417
0,24,4,38,0.141958
0,24,4,39,0.141875
0,24,4,40,0.141250
0,24,4,41,0.141917
0,24,4,42,0.141333
0,25,2,0,0.247833
0,25,2,1,0.248125
0,25,2,2,0.247500
0,25,2,3,0.247250
0,25,2,4,0.247625
0,25,2,5,0.248125
0,25,2,6,0.248333
0,25,2,7,0.248667
0,25,2,8,0.247875
0,25,2,9,0.248083
0,25,2,10,0.248042
0,25,2,11,0.249500
0,25,2,12,0.247542
0,25,2,13,0.247625
0,25,2,14,0.249375
0,25,2,15,0.248250
0,25,2,16,0.247500
0,25,2,17,0.248000
0,25,2,18,0.248875
0,25,2,19,0.248625
0,25,2,20,0.247125
0,25,2,21,0.248542
0,25,2,22,0.248667
0,25,2,23,0.246625
0,25,2,24,0.246125
0,25,2,25,0.247250
0,25,2,26,0.248083
0,25,2,27,0.247750
0,25,2,28,0.248250
0,25,2,29,0.247750
0,25,2,30,0.251167
0,25,2,31,0.250917
0,25,2,32,0.246750
0,25,2,33,0.248625
0,25,2,34,0.251125
0,25,2,35,0.249792
0,25,2,36,0.247000
0,25,2,37,0.248500
0,25,2,38,0.247958
0,25,2,39,0.248458
0,25,2,40,0.247375
0,25,2,41,0.248917
0,25,2,42,0.247875
0,25,3,0,0.138833
0,25,3,1,0.138083
0,25,3,2,0.140125
0,25,3,3,0.138750
0,25,3,4,0.137375
0,25,3,5,0.137875
0,25,3,6,0.138083
0,25,3,7,0.138042
0,25,3,8,0.138000
0,25,3,9,0.138125
0,25,3,10,0.137750
0,25,3,11,0.137375
0,25,3,12,0.138250
0,25,3,13,0.138750
0,25,3,14,0.138375
0,25,3,15,0.137917
0,25,3,16,0.138000
0,25,3,17,0.137542
0,25,3,18,0.138250
0,25,3,19,0.138292
0,25,3,20,0.138125
0,25,3,21,0.138000
0,25,3,22,0.138375
0,25,3,23,0.138375
0,25,3,24,0.137750
0,25,3,25,0.137792
0,25,3,26,0.137708
0,25,3,27,0.138250
0,25,3,28,0.138375
0,25,3,29,0.137917
0,25,3,30,0.137833
0,25,3,31,0.137708
0,25,3,32,0.137917
0,25,3,33,0.138042
0,25,3,34,0.138583
0,25,3,35,0.138708
0,25,3,36,0.138542
0,25,3,37,0.138375
0,25,3,38,0.138750
0,25,3,39,0.138292
0,25,3,40,0.138333
0,25,3,41,0.138583
0,25,3,42,0.137625
0,25,4,0,0.138750
0,25,4,1,0.138208
0,25,4,2,0.138333
0,25,4,3,0.139083
0,25,4,4,0.137750
0,25,4,5,0.137542
0,25,4,6,0.137875
0,25,4,7,0.138000
0,25,4,8,0.138458
0,25,4,9,0.137625
0,25,4,10,0.138250
0,25,4,11,0.138292
0,25,4,12,0.137875
0,25,4,13,0.137667
0,25,4,14,0.138083
0,25,4,15,0.137917
0,25,4,16,0.137875
0,25,4,17,0.137375
0,25,4,18,0.137833
0,25,4,19,0.138458
0,25,4,20,0.138208
0,25,4,21,0.137875
0,25,4,22,0.138625
0,25,4,23,0.137750
0,25,4,24,0.138250
0,25,4,25,0.138333
0,25,4,26,0.137750
0,25,4,27,0.138125
0,25,4,28,0.138375
0,25,4,29,0.138125
0,25,4,30,0.137792
0,25,4,31,0.137958
0,25,4,32,0.138167
0,25,4,33,0.138708
0,25,4,34,0.139250
0,25,4,35,0.138750
0,25,4,36,0.138375
0,25,4,37,0.138417
0,25,4,38,0.138625
0,25,4,39,0.138500
0,25,4,40,0.138083
0,25,4,41,0.138750
0,25,4,42,0.138042
0,25,0,0,0.250042
0,25,0,1,0.248417
0,25,0,2,0.249042
0,25,0,3,0.248292
0,25,0,4,0.248125
0,25,0,5,0.248000
0,25,0,6,0.249375
0,25,0,7,0.248125
0,25,0,8,0.248000
0,25,0,9,0.248292
0,25,0,10,0.247125
0,25,0,11,0.247583
0,25,0,12,0.247917
0,25,0,13,0.248125
0,25,0,14,0.247833
0,25,0,15,0.248833
0,25,0,16,0.249000
0,25,0,17,0.248458
0,25,0,18,0.248875
0,25,0,19,0.248750
0,25,0,20,0.247750
0,25,0,21,0.248333
0,25,0,22,0.248333
0,25,0,23,0.248667
0,25,0,24,0.246875
0,25,0,25,0.247708
0,25,0,26,0.248250
0,25,0,27,0.247917
0,25,0,28,0.248083
0,25,0,29,0.247042
0,25,0,30,0.248917
0,25,0,31,0.247542
0,25,0,32,0.247250
0,25,0,33,0.246875
0,25,0,34,0.248000
0,25,0,35,0.247625
0,25,0,36,0.248625
0,25,0,37,0.247750
0,25,0,38,0.248625
0,25,0,39,0.247875
0,25,0,40,0.249875
0,25,0,41,0.248000
0,25,0,42,0.247708
0,26,3,0,0.138875
0,26,3,1,0.137667
0,26,3,2,0.137667
0,26,3,3,0.138417
0,26,3,4,0.138208
0,26,3,5,0.137958
0,26,3,6,0.138000
0,26,3,7,0.138292
0,26,3,8,0.138292
0,26,3,9,0.138083
0,26,3,10,0.138625
0,26,3,11,0.137583
0,26,3,12,0.138333
0,26,3,13,0.137792
0,26,3,14,0.138333
0,26,3,15,0.137833
0,26,3,16,0.137583
0,26,3,17,0.138125
0,26,3,18,0.138000
0,26,3,19,0.138250
0,26,3,20,0.138125
0,26,3,21,0.138250
0,26,3,22,0.139000
0,26,3,23,0.138417
0,26,3,24,0.138208
0,26,3,25,0.138000
0,26,3,26,0.137542
0,26,3,27,0.138625
0,26,3,28,0.137958
0,26,3,29,0.138000
0,26,3,30,0.137958
0,26,3,31,0.138250
0,26,3,32,0.138083
0,26,3,33,0.138000
0,26,3,34,0.138667
0,26,3,35,0.138667
0,26,3,36,0.138250
0,26,3,37,0.137917
0,26,3,38,0.138167
0,26,3,39,0.138208
0,26,3,40,0.137958
0,26,3,41,0.138625
0,26,3,42,0.138000
0,26,4,0,0.138375
0,26,4,1,0.138208
0,26,4,2,0.137833
0,26,4,3,0.138083
0,26,4,4,0.138167
0,26,4,5,0.138083
0,26,4,6,0.137875
0,26,4,7,0.137875
0,26,4,8,0.138625
0,26,4,9,0.138500
0,26,4,10,0.138000
0,26,4,11,0.138125
0,26,4,12,0.138292
0,26,4,13,0.138000
0,26,4,14,0.138458
0,26,4,15,0.138375
0,26,4,16,0.138625
0,26,4,17,0.137792
0,26,4,18,0.137917
0,26,4,19,0.137875
0,26,4,20,0.138125
0,26,4,21,0.138250
0,26,4,22,0.138750
0,26,4,23,0.137875
0,26,4,24,0.137375
0,26,4,25,0.138042
0,26,4,26,0.138208
0,26,4,27,0.138625
0,26,4,28,0.139208
0,26,4,29,0.138500
0,26,4,30,0.138292
0,26,4,31,0.138875
0,26,4,32,0.138625
0,26,4,33,0.139000
0,26,4,34,0.139167
0,26,4,35,0.139250
0,26,4,36,0.138042
0,26,4,37,0.139042
0,26,4,38,0.138500
0,26,4,39,0.138542
0,26,4,40,0.139000
0,26,4,41,0.139292
0,26,4,42,0.138125
0,26,0,0,0.247708
0,26,0,1,0.247417
0,26,0,2,0.246625
0,26,0,3,0.245500
0,26,0,4,0.246833
0,26,0,5,0.248000
0,26,0,6,0.249500
0,26,0,7,0.247750
0,26,0,8,0.247500
0,26,0,9,0.248042
0,26,0,10,0.247167
0,26,0,11,0.247458
0,26,0,12,0.248417
0,26,0,13,0.247375
0,26,0,14,0.248333
0,26,0,15,0.247625
0,26,0,16,0.248250
0,26,0,17,0.248875
0,26,0,18,0.248625
0,26,0,19,0.248375
0,26,0,20,0.247833
0,26,0,21,0.247292
0,26,0,22,0.247667
0,26,0,23,0.249417
0,26,0,24,0.248167
0,26,0,25,0.248167
0,26,0,26,0.248000
0,26,0,27,0.247625
0,26,0,28,0.248458
0,26,0,29,0.248250
0,26,0,30,0.249500
0,26,0,31,0.246458
0,26,0,32,0.248125
0,26,0,33,0.247000
0,26,0,34,0.248458
0,26,0,35,0.248958
0,26,0,36,0.248000
0,26,0,37,0.247542
0,26,0,38,0.247625
0,26,0,39,0.247375
0,26,0,40,0.247375
0,26,0,41,0.247500
0,26,0,42,0.250000
0,26,2,0,0.248375
0,26,2,1,0.248000
0,26,2,2,0.248000
0,26,2,3,0.247917
0,26,2,4,0.248833
0,26,2,5,0.247875
0,26,2,6,0.248750
0,26,2,7,0.248000
0,26,2,8,0.247583
0,26,2,9,0.249083
0,26,2,10,0.247250
0,26,2,11,0.248833
0,26,2,12,0.250958
0,26,2,13,0.248875
0,26,2,14,0.247625
0,26,2,15,0.247500
0,26,2,16,0.246750
0,26,2,17,0.249542
0,26,2,18,0.247417
0,26,2,19,0.247750
0,26,2,20,0.247625
0,26,2,21,0.247375
0,26,2,22,0.248250
0,26,2,23,0.248292
0,26,2,24,0.249083
0,26,2,25,0.246250
0,26,2,26,0.246667
0,26,2,27,0.248125
0,26,2,28,0.248750
0,26,2,29,0.247875
0,26,2,30,0.248500
0,26,2,31,0.246250
0,26,2,32,0.247917
0,26,2,33,0.248000
0,26,2,34,0.247542
0,26,2,35,0.247500
0,26,2,36,0.247125
0,26,2,37,0.248708
0,26,2,38,0.247375
0,26,2,39,0.248125
0,26,2,40,0.249125
0,26,2,41,0.248917
0,26,2,42,0.247500
0,27,4,0,0.138458
0,27,4,1,0.138333
0,27,4,2,0.137875
0,27,4,3,0.138292
0,27,4,4,0.138500
0,27,4,5,0.137875
0,27,4,6,0.137875
0,27,4,7,0.138125
0,27,4,8,0.138625
0,27,4,9,0.138333
0,27,4,10,0.137750
0,27,4,11,0.138125
0,27,4,12,0.137833
0,27,4,13,0.139417
0,27,4,14,0.138875
0,27,4,15,0.138250
0,27,4,16,0.138375
0,27,4,17,0.137750
0,27,4,18,0.138125
0,27,4,19,0.137875
0,27,4,20,0.138667
0,27,4,21,0.138583
0,27,4,22,0.138500
0,27,4,23,0.137458
0,27,4,24,0.137500
0,27,4,25,0.137875
0,27,4,26,0.137708
0,27,4,27,0.138750
0,27,4,28,0.138458
0,27,4,29,0.138250
0,27,4,30,0.137875
0,27,4,31,0.138042
0,27,4,32,0.138042
0,27,4,33,0.138125
0,27,4,34,0.138833
0,27,4,35,0.138458
0,27,4,36,0.138458
0,27,4,37,0.138500
0,27,4,38,0.138375
0,27,4,39,0.138583
0,27,4,40,0.139000
0,27,4,41,0.138875
0,27,4,42,0.138000
0,27,0,0,0.248667
0,27,0,1,0.246833
0,27,0,2,0.249333
0,27,0,3,0.247250
0,27,0,4,0.248542
0,27,0,5,0.249042
0,27,0,6,0.247667
0,27,0,7,0.247625
0,27,0,8,0.247583
0,27,0,9,0.248167
0,27,0,10,0.247250
0,27,0,11,0.249042
0,27,0,12,0.247875
0,27,0,13,0.248250
0,27,0,14,0.247958
0,27,0,15,0.249250
0,27,0,16,0.246000
0,27,0,17,0.248917
0,27,0,18,0.247458
0,27,0,19,0.248250
0,27,0,20,0.247250
0,27,0,21,0.246625
0,27,0,22,0.248500
0,27,0,23,0.247708
0,27,0,24,0.248833
0,27,0,25,0.248750
0,27,0,26,0.247375
0,27,0,27,0.248417
0,27,0,28,0.247875
0,27,0,29,0.248417
0,27,0,30,0.247250
0,27,0,31,0.246125
0,27,0,32,0.247000
0,27,0,33,0.247625
0,27,0,34,0.247958
0,27,0,35,0.247875
0,27,0,36,0.247750
0,27,0,37,0.248417
0,27,0,38,0.248583
0,27,0,39,0.247708
0,27,0,40,0.249250
0,27,0,41,0.247875
0,27,0,42,0.247875
0,27,2,0,0.249167
0,27,2,1,0.248417
0,27,2,2,0.248333
0,27,2,3,0.247333
0,27,2,4,0.246583
0,27,2,5,0.248500
0,27,2,6,0.248708
0,27,2,7,0.255500
0,27,2,8,0.247083
0,27,2,9,0.259750
0,27,2,10,0.248250
0,27,2,11,0.247708
0,27,2,12,0.247875
0,27,2,13,0.248625
0,27,2,14,0.248042
0,27,2,15,0.248000
0,27,2,16,0.247250
0,27,2,17,0.249792
0,27,2,18,0.247542
0,27,2,19,0.248500
0,27,2,20,0.248750
0,27,2,21,0.247000
0,27,2,22,0.247917
0,27,2,23,0.246750
0,27,2,24,0.247875
0,27,2,25,0.247000
0,27,2,26,0.248500
0,27,2,27,0.248125
0,27,2,28,0.246875
0,27,2,29,0.247000
0,27,2,30,0.247375
0,27,2,31,0.246625
0,27,2,32,0.246750
0,27,2,33,0.247083
0,27,2,34,0.247375
0,27,2,35,0.248083
0,27,2,36,0.247625
0,27,2,37,0.248625
0,27,2,38,0.247917
0,27,2,39,0.247375
0,27,2,40,0.247500
0,27,2,41,0.248625
0,27,2,42,0.248500
0,27,3,0,0.139042
0,27,3,1,0.138375
0,27,3,2,0.137833
0,27,3,3,0.138750
0,27,3,4,0.137833
0,27,3,5,0.138083
0,27,3,6,0.137458
0,27,3,7,0.139375
0,27,3,8,0.137958
0,27,3,9,0.138000
0,27,3,10,0.137667
0,27,3,11,0.138000
0,27,3,12,0.138250
0,27,3,13,0.137667
0,27,3,14,0.138167
0,27,3,15,0.137875
0,27,3,16,0.138000
0,27,3,17,0.137500
0,27,3,18,0.137875
0,27,3,19,0.138375
0,27,3,20,0.138167
0,27,3,21,0.138625
0,27,3,22,0.138750
0,27,3,23,0.137875
0,27,3,24,0.137875
0,27,3,25,0.138125
0,27,3,26,0.137625
0,27,3,27,0.139458
0,27,3,28,0.140375
0,27,3,29,0.139000
0,27,3,30,0.138125
0,27,3,31,0.138667
0,27,3,32,0.137292
0,27,3,33,0.137167
0,27,3,34,0.137458
0,27,3,35,0.139292
0,27,3,36,0.138208
0,27,3,37,0.137667
0,27,3,38,0.138125
0,27,3,39,0.137667
0,27,3,40,0.137500
